采集时间,塔顶温度(℃),塔顶压力(kPa),回流流量(t/h),后续流程流量(t/h),第六塔板温度(℃),塔底温度A(℃),塔底温度B(℃),C4浓度(%)
2026-07-01 14:57:00,63.327,630.784,78.397,114.635,82.296,113.796,114.041,1.12
2026-07-01 14:58:00,63.272,629.575,77.927,115.686,82.447,113.82,114.115,1.118
2026-07-01 14:59:00,63.396,630.811,77.203,114.743,82.505,113.609,113.924,1.125
2026-07-01 15:00:00,63.351,631.899,77.588,115.234,82.417,113.811,114.107,1.129
2026-07-01 15:01:00,63.367,630.659,77.825,115.743,82.471,113.98,114.347,1.137
2026-07-01 15:02:00,63.317,631.926,77.646,114.406,82.276,113.932,114.257,1.123
2026-07-01 15:03:00,63.4,632.143,77.764,115.511,82.283,113.906,114.255,1.105
2026-07-01 15:04:00,63.328,630.369,77.178,115.201,82.495,113.994,114.39,1.118
2026-07-01 15:05:00,63.382,632.675,77.222,115.222,82.227,113.757,114.207,1.119
2026-07-01 15:06:00,63.282,630.142,77.513,114.671,82.413,113.955,114.47,1.109
2026-07-01 15:07:00,63.45,631.868,77.752,114.4,82.245,113.846,114.344,1.128
2026-07-01 15:08:00,63.311,629.759,77.276,114.815,82.355,113.787,114.236,1.127
2026-07-01 15:09:00,63.389,631.536,77.305,114.222,82.212,113.686,114.129,1.123
2026-07-01 15:10:00,63.484,634.332,77.345,114.884,82.342,113.752,114.444,1.116
2026-07-01 15:11:00,63.385,633.492,76.984,114.763,82.454,113.82,114.293,1.128
2026-07-01 15:12:00,63.379,633.574,77.697,114.127,82.263,113.784,114.311,1.109
2026-07-01 15:13:00,63.369,630.749,76.991,114.447,82.381,113.722,114.26,1.117
2026-07-01 15:14:00,63.474,632.599,77.41,113.995,82.382,113.71,114.278,1.114
2026-07-01 15:15:00,63.32,631.721,77.079,114.999,82.181,113.897,114.483,1.132
2026-07-01 15:16:00,63.438,634.321,77.36,114.289,82.446,113.802,114.383,1.14
2026-07-01 15:17:00,63.327,631.62,77.448,114.296,82.337,113.817,114.383,1.121
2026-07-01 15:18:00,63.261,630.651,77.074,114.258,82.197,113.651,114.227,1.131
2026-07-01 15:19:00,63.384,632.26,77.402,114.063,82.25,113.92,114.708,1.131
2026-07-01 15:20:00,103.423,635.504,76.981,114.253,82.246,113.664,114.345,1.132
2026-07-01 15:21:00,63.459,635.454,77.143,114.374,82.273,113.849,114.568,1.157
2026-07-01 15:22:00,63.262,631.992,77.056,114.074,82.366,113.911,114.576,1.123
2026-07-01 15:23:00,63.311,632.015,77.323,114.204,82.329,113.803,114.471,1.142
2026-07-01 15:24:00,63.282,634.03,76.828,114.071,82.235,114.077,114.735,1.131
2026-07-01 15:25:00,63.381,634.757,76.793,113.63,82.332,113.892,114.598,1.131
2026-07-01 15:26:00,63.436,633.529,77.173,113.494,82.193,113.756,114.424,1.119
2026-07-01 15:27:00,63.406,634.492,77.107,113.826,82.367,113.881,114.541,1.12
2026-07-01 15:28:00,63.351,635.604,77.618,113.794,82.33,113.859,114.682,1.116
2026-07-01 15:29:00,63.549,635.235,77.116,113.768,82.253,113.92,114.76,1.136
2026-07-01 15:30:00,63.385,632.167,77.241,113.671,82.197,113.77,114.544,1.132
2026-07-01 15:31:00,63.46,634.397,77.022,112.98,82.136,113.76,114.474,1.13
2026-07-01 15:32:00,63.477,634.933,77.369,113.475,82.213,113.875,114.643,1.132
2026-07-01 15:33:00,63.386,635.993,77.028,113.738,82.235,113.711,114.542,1.132
2026-07-01 15:34:00,63.386,635.813,77.078,113.556,82.229,113.817,114.753,1.12
2026-07-01 15:35:00,63.419,635.236,77.335,113.918,82.234,113.781,114.562,1.124
2026-07-01 15:36:00,63.464,635.521,77.247,113.165,82.266,113.819,114.744,1.138
2026-07-01 15:37:00,63.418,633.939,77.697,113.043,82.134,113.766,114.637,1.125
2026-07-01 15:38:00,63.429,636.971,76.952,112.652,82.174,113.816,114.56,1.144
2026-07-01 15:39:00,63.495,633.914,77.414,113.391,82.18,113.774,114.705,1.15
2026-07-01 15:40:00,63.421,636.476,77.52,112.916,82.1,113.703,114.586,1.128
2026-07-01 15:41:00,63.329,634.776,77.14,112.835,82.204,113.677,114.586,1.115
2026-07-01 15:42:00,63.57,639.148,77.579,112.659,82.089,113.9,114.769,1.15
2026-07-01 15:43:00,63.328,636.138,77.076,112.552,82.172,113.867,114.864,1.135
2026-07-01 15:44:00,63.543,639.102,76.655,113.331,82.07,113.946,114.898,1.145
2026-07-01 15:45:00,63.274,635.412,76.974,112.616,82.129,113.943,114.842,1.15
2026-07-01 15:46:00,63.444,639.25,77.426,112.531,82.187,114.004,115.027,1.121
2026-07-01 15:47:00,63.403,636.612,77.487,112.552,82.206,113.721,114.769,1.136
2026-07-01 15:48:00,63.438,638.106,77.169,112.81,82.215,113.893,114.86,1.147
2026-07-01 15:49:00,63.521,637.151,77.467,112.437,82.318,113.698,114.729,1.131
2026-07-01 15:50:00,63.387,636.382,77.211,112.318,82.227,113.78,114.695,1.121
2026-07-01 15:51:00,63.543,636.643,77.566,112.344,82.163,113.674,114.711,1.13
2026-07-01 15:52:00,63.463,636.993,77.529,111.956,82.091,113.627,114.743,1.146
2026-07-01 15:53:00,63.623,639.101,77.085,112.35,82.12,113.852,114.987,1.13
2026-07-01 15:54:00,63.546,638.451,77.201,112.074,82.138,113.685,114.784,1.128
2026-07-01 15:55:00,63.467,639.737,77.128,111.979,82.147,113.781,114.935,1.115
2026-07-01 15:56:00,63.548,637.069,77.103,111.921,82.069,113.772,114.764,1.14
2026-07-01 15:57:00,63.336,635.966,77.446,111.857,82.017,113.805,114.848,1.158
2026-07-01 15:58:00,63.482,640.161,77.213,111.848,82.026,113.687,114.851,1.129
2026-07-01 15:59:00,63.54,640.6,77.342,112.059,81.949,113.855,114.966,1.14
2026-07-01 16:00:00,63.537,637.441,77.057,112.206,82.166,113.773,114.797,1.134
2026-07-01 16:01:00,63.612,637.853,77.017,111.56,81.882,113.704,114.891,1.139
2026-07-01 16:02:00,63.515,638.42,77.063,112.244,82.203,113.799,114.981,1.13
2026-07-01 16:03:00,63.414,638.338,77.573,112.086,82.12,113.88,115.099,1.157
2026-07-01 16:04:00,63.42,637.213,77.658,111.764,82.219,113.766,114.932,1.119
2026-07-01 16:05:00,63.445,637.267,77.414,111.511,82.085,113.853,115.01,1.137
2026-07-01 16:06:00,63.489,638.933,77.92,111.664,81.951,113.659,114.763,1.114
2026-07-01 16:07:00,63.5,640.855,77.19,111.561,82.093,113.928,115.116,1.152
2026-07-01 16:08:00,63.27,637.692,77.374,111.195,82.103,113.632,114.879,1.128
2026-07-01 16:09:00,63.458,639.915,77.555,111.762,82.118,113.789,114.933,1.133
2026-07-01 16:10:00,63.422,638.605,77.349,111.258,82.18,113.848,115.09,1.146
2026-07-01 16:11:00,63.522,640.659,77.36,111.087,81.979,113.79,115.001,1.124
2026-07-01 16:12:00,63.441,640.185,77.822,111.103,81.913,113.788,114.887,1.127
2026-07-01 16:13:00,63.44,640.502,77.707,111.814,82.026,113.812,114.911,1.143
2026-07-01 16:14:00,63.524,638.744,77.869,111.63,81.997,113.886,115.072,1.148
2026-07-01 16:15:00,63.522,639.056,77.898,111.266,81.927,113.884,115.002,1.148
2026-07-01 16:16:00,63.567,641.596,77.468,110.989,82.229,113.837,114.989,1.128
2026-07-01 16:17:00,63.457,642.534,78.136,111.169,82.014,113.95,115.045,1.141
2026-07-01 16:18:00,63.362,638.454,77.495,111.18,82.063,113.883,115.13,1.138
2026-07-01 16:19:00,63.52,641.75,77.723,111.049,82.139,113.515,114.734,1.132
2026-07-01 16:20:00,63.443,638.831,77.929,111.454,82.188,113.793,114.913,1.115
2026-07-01 16:21:00,63.455,640.717,77.76,110.98,81.988,113.682,114.883,1.148
2026-07-01 16:22:00,63.568,641.241,77.846,110.511,81.834,113.74,114.998,1.144
2026-07-01 16:23:00,63.363,641.249,78,110.488,81.878,113.706,114.934,1.139
2026-07-01 16:24:00,63.49,639.797,78.123,110.901,82.102,113.676,114.867,1.139
2026-07-01 16:25:00,63.517,640.758,77.746,110.748,81.964,113.778,115.027,1.156
2026-07-01 16:26:00,63.486,641.813,77.837,111.325,82.222,113.862,115.031,1.145
2026-07-01 16:27:00,63.501,641.058,78.098,110.185,82.109,113.639,114.854,1.133
2026-07-01 16:28:00,63.564,643.6,78.766,111.032,81.868,113.576,114.774,1.142
2026-07-01 16:29:00,63.51,641.761,78.36,109.974,81.986,113.682,114.874,1.146
2026-07-01 16:30:00,63.491,641.473,78.186,110.373,81.906,113.765,115.055,1.122
2026-07-01 16:31:00,63.564,640.282,78.283,110.192,82.123,113.864,115.234,1.135
2026-07-01 16:32:00,63.543,640.546,78.325,109.698,81.928,113.488,114.701,1.124
2026-07-01 16:33:00,63.471,642.834,78.07,110.362,82.023,113.663,114.882,1.154
2026-07-01 16:34:00,63.436,643.73,78.26,110.457,82.037,113.994,115.088,1.132
2026-07-01 16:35:00,63.629,642.429,78.372,109.46,81.772,113.662,114.828,1.137
2026-07-01 16:36:00,63.697,640.74,78.417,109.701,81.922,113.667,114.851,1.136
2026-07-01 16:37:00,63.42,640.881,78.942,109.762,81.922,113.606,114.647,1.152
2026-07-01 16:38:00,63.577,643.288,78.775,109.98,82.073,113.536,114.788,1.129
2026-07-01 16:39:00,63.378,642.204,78.181,110.243,81.988,113.825,114.979,1.139
2026-07-01 16:40:00,63.426,643.288,78.859,109.443,81.978,113.682,114.868,1.148
2026-07-01 16:41:00,63.575,643.81,78.543,109.877,81.838,113.866,115.198,1.129
2026-07-01 16:42:00,63.497,641.453,78.648,110.092,81.92,113.737,114.972,1.128
2026-07-01 16:43:00,63.455,643.113,78.878,109.84,81.8,113.737,115.021,1.124
2026-07-01 16:44:00,63.634,642.897,78.568,110.076,82,113.733,114.781,1.128
2026-07-01 16:45:00,63.559,639.726,78.94,109.108,81.827,113.546,114.746,1.136
2026-07-01 16:46:00,63.52,643.932,79.047,109.196,81.82,113.514,114.748,1.133
2026-07-01 16:47:00,63.375,642.062,78.93,109.405,81.93,113.618,114.887,1.124
2026-07-01 16:48:00,63.538,643.073,78.261,110.002,81.926,113.616,114.698,1.126
2026-07-01 16:49:00,63.553,643.135,79.05,109.707,81.728,113.635,114.713,1.125
2026-07-01 16:50:00,63.539,643.231,79.338,108.994,81.874,113.43,114.511,1.136
2026-07-01 16:51:00,63.434,642.557,79.052,109.539,81.86,113.549,114.728,1.141
2026-07-01 16:52:00,63.581,642.921,79.104,108.722,81.772,113.674,114.794,1.144
2026-07-01 16:53:00,63.455,642.143,79.589,108.976,82.024,113.542,114.7,1.146
2026-07-01 16:54:00,63.484,640.655,78.887,108.437,81.947,113.465,114.553,1.126
2026-07-01 16:55:00,63.511,643.705,79.063,109.194,81.763,113.668,114.873,1.145
2026-07-01 16:56:00,63.559,641.548,79.565,109.039,81.76,113.509,114.501,1.12
2026-07-01 16:57:00,63.527,642.456,79.475,109.167,81.757,113.629,114.658,1.113
2026-07-01 16:58:00,63.456,644.112,79.763,108.678,81.688,113.771,114.854,1.135
2026-07-01 16:59:00,63.476,644.61,79.229,108.972,81.776,113.651,114.831,1.126
2026-07-01 17:00:00,63.432,642.46,79.459,109.354,81.853,113.638,114.768,1.124
2026-07-01 17:01:00,63.494,643.18,79.875,108.682,81.649,113.647,114.772,1.132
2026-07-01 17:02:00,63.436,641.706,79.53,108.667,81.817,113.655,114.796,1.139
2026-07-01 17:03:00,63.424,644.38,80.266,108.924,81.817,113.688,114.743,1.118
2026-07-01 17:04:00,63.654,644.762,79.504,108.069,81.509,113.811,114.816,1.146
2026-07-01 17:05:00,63.527,645.622,80.154,108.672,81.752,113.681,114.837,1.124
2026-07-01 17:06:00,63.425,641.343,79.357,108.458,81.759,113.755,114.847,1.126
2026-07-01 17:07:00,63.454,644.321,79.741,108.553,81.693,113.787,114.686,1.114
2026-07-01 17:08:00,63.429,643.162,79.517,107.985,81.547,113.586,114.635,1.153
2026-07-01 17:09:00,63.68,644.488,79.68,108.09,81.771,113.645,114.598,1.123
2026-07-01 17:10:00,63.429,644.331,80.41,108.101,81.736,113.564,114.57,1.142
2026-07-01 17:11:00,63.495,643.538,80.172,107.909,81.586,113.597,114.504,1.12
2026-07-01 17:12:00,63.501,645.565,79.764,107.506,81.437,113.703,114.676,1.132
2026-07-01 17:13:00,63.571,641.083,80.519,107.536,81.47,113.598,114.546,1.131
2026-07-01 17:14:00,63.508,643.176,80.256,108.199,81.65,113.773,114.73,1.134
2026-07-01 17:15:00,63.45,641.138,80.474,107.596,81.516,113.696,114.723,1.114
2026-07-01 17:16:00,63.5,644.477,80.512,108.332,81.731,113.646,114.614,1.11
2026-07-01 17:17:00,63.528,643.314,80.689,107.614,81.696,113.484,114.336,1.152
2026-07-01 17:18:00,63.664,645.782,80.061,108.253,81.677,113.553,114.568,1.129
2026-07-01 17:19:00,63.478,645.026,80.466,107.665,81.588,113.641,114.613,1.122
2026-07-01 17:20:00,63.529,643.404,80.678,107.765,81.688,113.517,114.382,1.123
2026-07-01 17:21:00,63.459,645.887,80.456,107.824,81.852,113.604,114.581,1.125
2026-07-01 17:22:00,63.384,644.657,80.992,107.766,81.515,113.723,114.613,1.144
2026-07-01 17:23:00,63.49,643.31,80.412,107.617,81.686,113.486,114.42,1.125
2026-07-01 17:24:00,63.616,643.653,80.528,107.507,81.7,113.607,114.464,1.122
2026-07-01 17:25:00,63.5,643.508,80.536,107.119,81.603,113.511,114.305,1.118
2026-07-01 17:26:00,63.325,645.507,80.616,107.338,81.544,113.486,114.262,1.114
2026-07-01 17:27:00,63.563,646.095,80.131,106.955,81.549,113.686,114.43,1.137
2026-07-01 17:28:00,63.497,644.33,80.78,107.06,81.637,113.36,114.016,1.127
2026-07-01 17:29:00,63.401,641.883,81.197,107.75,81.707,113.568,114.301,1.097
2026-07-01 17:30:00,63.457,643.037,81.449,107.572,81.513,113.733,114.477,1.098
2026-07-01 17:31:00,63.383,643.687,80.788,107.379,81.86,113.523,114.354,1.138
2026-07-01 17:32:00,63.544,644.541,80.8,107.575,81.711,113.561,114.25,1.113
2026-07-01 17:33:00,63.49,644.519,81.805,107.019,81.569,113.516,114.264,1.117
2026-07-01 17:34:00,63.517,645.155,81.059,107.42,81.663,113.612,114.355,1.103
2026-07-01 17:35:00,63.372,643.993,81.3,107.293,81.651,113.734,114.405,1.142
2026-07-01 17:36:00,63.482,643.392,81.754,107.455,81.685,113.599,114.271,1.118
2026-07-01 17:37:00,63.472,646.122,81.276,107.727,81.716,113.634,114.303,1.136
2026-07-01 17:38:00,63.568,644.366,81.511,106.932,81.549,113.607,114.333,1.102
2026-07-01 17:39:00,63.542,646.119,81.035,107.297,81.569,113.638,114.33,1.106
2026-07-01 17:40:00,63.436,644.39,81.659,107.301,81.448,113.736,114.411,1.13
2026-07-01 17:41:00,63.409,645.798,81.679,107.728,81.515,113.467,114.035,1.132
2026-07-01 17:42:00,63.524,646.376,81.274,106.712,81.366,113.639,114.285,1.112
2026-07-01 17:43:00,63.488,642.571,81.609,106.894,81.616,113.693,114.299,1.122
2026-07-01 17:44:00,63.412,642.24,81.682,107.165,81.542,113.399,114.047,1.115
2026-07-01 17:45:00,63.455,642.653,81.478,107.621,81.482,113.592,114.228,1.09
2026-07-01 17:46:00,63.47,643.693,81.512,106.811,81.655,113.654,114.226,1.108
2026-07-01 17:47:00,63.469,645.656,81.938,106.685,81.492,113.526,114.131,1.111
2026-07-01 17:48:00,63.558,644.849,82.091,106.549,81.372,113.559,114.103,1.119
2026-07-01 17:49:00,63.483,644.593,82.291,106.91,81.458,113.721,114.184,1.096
2026-07-01 17:50:00,63.445,644.221,82.044,106.729,81.677,113.544,114.12,1.106
2026-07-01 17:51:00,63.517,643.479,82.289,106.722,81.448,113.58,113.98,1.109
2026-07-01 17:52:00,63.405,644.723,82.25,106.053,81.423,113.646,114.081,1.096
2026-07-01 17:53:00,63.408,644.125,82.585,106.745,81.524,113.67,114.034,1.123
2026-07-01 17:54:00,63.382,642.668,82.235,107.071,81.435,113.301,113.791,1.111
2026-07-01 17:55:00,63.418,643.947,82.929,106.506,81.368,113.564,113.987,1.097
2026-07-01 17:56:00,63.489,645.369,82.878,106.831,81.387,113.589,113.98,1.109
2026-07-01 17:57:00,62.981,606.956,73.265,114.379,82.353,113.643,114.05,1.11
2026-07-01 17:58:00,63.031,604.74,72.993,113.986,82.311,113.435,113.701,1.129
2026-07-01 17:59:00,63.078,606.166,73.415,113.84,82.334,113.643,113.908,1.117
2026-07-01 18:00:00,62.997,605.893,73.53,113.384,82.384,113.391,113.755,1.101
2026-07-01 18:01:00,63.025,605.591,73.32,113.263,82.365,113.406,113.712,1.11
2026-07-01 18:02:00,63.053,607.342,73.304,113.126,82.271,113.323,113.537,1.098
2026-07-01 18:03:00,62.989,604.843,73.183,113.824,82.412,113.324,113.562,1.109
2026-07-01 18:04:00,63.031,607.601,73.193,113.563,82.408,113.48,113.665,1.082
2026-07-01 18:05:00,62.769,603.536,73.656,113.949,82.514,113.478,113.728,1.115
2026-07-01 18:06:00,62.894,605.182,73.625,113.944,82.349,113.522,113.929,1.1
2026-07-01 18:07:00,62.969,603.484,73.59,113.162,82.536,113.482,113.775,1.089
2026-07-01 18:08:00,62.999,605.199,73.675,113.52,82.492,113.534,113.82,1.124
2026-07-01 18:09:00,62.895,604.299,74.088,113.739,82.35,113.602,113.795,1.09
2026-07-01 18:10:00,62.91,603.966,73.772,113.191,82.21,113.411,113.606,1.109
2026-07-01 18:11:00,63.001,605.595,73.553,113.554,82.497,113.35,113.491,1.093
2026-07-01 18:12:00,62.923,604.395,73.892,113.307,82.287,113.449,113.589,1.112
2026-07-01 18:13:00,63.012,604.785,73.985,113.233,82.361,113.432,113.636,1.099
2026-07-01 18:14:00,63.012,605,74.012,113.119,82.292,113.307,113.437,1.088
2026-07-01 18:15:00,62.851,605.883,74.238,113.402,82.22,113.536,113.509,1.11
2026-07-01 18:16:00,62.912,604.293,74.11,113.526,82.253,113.443,113.499,1.113
2026-07-01 18:17:00,62.898,606.301,74.063,113.585,82.235,113.413,113.53,1.083
2026-07-01 18:18:00,62.957,607.39,74.163,113.229,82.333,113.555,113.599,1.09
2026-07-01 18:19:00,63.033,603.454,74.112,113.308,82.378,113.535,113.519,1.104
2026-07-01 18:20:00,62.993,606.202,74.597,113.128,82.227,113.496,113.361,1.096
2026-07-01 18:21:00,62.862,605.754,74.587,113.196,82.245,113.455,113.457,1.083
2026-07-01 18:22:00,62.845,603.643,74.939,113.023,82.204,113.533,113.421,1.089
2026-07-01 18:23:00,63.071,606.214,74.342,113.323,82.393,113.447,113.448,1.089
2026-07-01 18:24:00,62.99,1054.826,74.268,112.714,82.388,113.599,113.6,1.112
2026-07-01 18:25:00,62.954,604.449,74.926,113.216,82.283,113.643,113.574,1.094
2026-07-01 18:26:00,62.947,606.065,74.81,113.102,82.258,113.589,113.443,1.088
2026-07-01 18:27:00,62.926,604.471,74.744,112.95,82.325,113.707,113.566,1.103
2026-07-01 18:28:00,62.937,603.673,74.741,113.437,82.399,113.5,113.315,1.077
2026-07-01 18:29:00,62.905,605.893,74.446,113.149,82.422,113.465,113.319,1.107
2026-07-01 18:30:00,62.978,607.163,75.39,113.519,82.385,113.668,113.56,1.096
2026-07-01 18:31:00,62.969,603.929,74.686,112.789,82.339,113.339,113.206,1.099
2026-07-01 18:32:00,62.895,604.049,74.933,113.149,82.367,113.487,113.223,1.078
2026-07-01 18:33:00,62.818,604.793,75.214,113.595,82.262,113.454,113.298,1.1
2026-07-01 18:34:00,62.973,606.044,75.147,113.225,82.318,113.547,113.263,1.086
2026-07-01 18:35:00,62.936,603.697,74.883,113.442,82.238,113.459,113.076,1.098
2026-07-01 18:36:00,62.853,605.06,75.109,113,82.315,113.442,113.28,1.096
2026-07-01 18:37:00,62.977,606.854,75.246,113.506,82.352,113.453,113.066,1.114
2026-07-01 18:38:00,62.977,606.212,75.247,112.822,82.167,113.668,113.303,1.101
2026-07-01 18:39:00,62.816,602.879,75.603,112.762,82.248,113.432,113.093,1.098
2026-07-01 18:40:00,62.92,605.813,75.538,112.492,82.129,113.529,113.121,1.084
2026-07-01 18:41:00,62.882,604.585,75.259,113.484,82.335,113.613,113.324,1.108
2026-07-01 18:42:00,62.948,604.576,75.508,112.911,82.243,113.325,112.926,1.095
2026-07-01 18:43:00,62.962,604.984,75.313,112.999,82.222,113.418,113.009,1.1
2026-07-01 18:44:00,62.946,603.215,75.585,113.328,82.386,113.276,112.826,1.095
2026-07-01 18:45:00,63.038,605.89,75.519,113.03,82.416,113.467,113.077,1.096
2026-07-01 18:46:00,62.979,604.642,75.296,112.993,82.14,113.446,112.892,1.115
2026-07-01 18:47:00,62.73,602.516,75.629,113.105,82.436,113.668,113.146,1.099
2026-07-01 18:48:00,62.92,602.971,75.518,112.807,82.466,113.707,113.249,1.093
2026-07-01 18:49:00,62.846,603.277,75.845,113.297,82.314,113.371,112.872,1.263
2026-07-01 18:50:00,62.915,605.516,75.778,112.571,82.194,113.655,113.137,1.268
2026-07-01 18:51:00,63.008,603.384,75.919,112.582,82.322,113.176,112.687,1.245
2026-07-01 18:52:00,62.899,601.989,76.053,112.633,82.265,113.271,112.67,1.26
2026-07-01 18:53:00,62.945,604.651,76.052,113.234,82.199,113.55,113.007,1.267
2026-07-01 18:54:00,62.977,604.104,75.87,113.346,82.357,113.479,113.019,1.247
2026-07-01 18:55:00,62.879,602.292,75.998,113.131,82.285,113.425,112.711,1.278
2026-07-01 18:56:00,62.812,601.574,76.557,112.857,82.222,113.438,112.873,1.268
2026-07-01 18:57:00,62.896,604.721,75.957,113.445,82.225,113.459,112.887,1.253
2026-07-01 18:58:00,62.864,603.914,76.29,112.619,82.313,113.382,112.713,1.247
2026-07-01 18:59:00,62.837,600.549,76.583,112.604,82.056,113.263,112.615,1.247
2026-07-01 19:00:00,62.845,603.035,75.947,112.98,82.264,113.496,112.975,1.256
2026-07-01 19:01:00,62.795,602.591,76.278,112.881,82.213,113.595,112.96,1.254
2026-07-01 19:02:00,62.797,601.851,75.955,112.642,82.383,113.457,112.984,1.244
2026-07-01 19:03:00,62.878,601.66,76.143,113.802,82.335,113.417,112.717,1.243
2026-07-01 19:04:00,62.857,601.076,76.29,113.054,82.265,113.591,112.955,1.237
2026-07-01 19:05:00,62.973,601.769,76.38,113.243,82.425,113.37,112.592,1.233
2026-07-01 19:06:00,62.982,603.622,76.03,112.917,82.262,113.395,112.633,1.25
2026-07-01 19:07:00,62.782,602.531,76.743,113.478,82.237,113.537,112.738,1.271
2026-07-01 19:08:00,62.861,601.404,76.953,112.58,82.138,113.233,112.513,1.234
2026-07-01 19:09:00,62.938,601.361,76.532,113.482,82.217,113.463,112.771,1.263
2026-07-01 19:10:00,62.819,601.735,76.334,113.495,82.375,113.318,112.456,1.237
2026-07-01 19:11:00,62.838,602.271,76.4,112.782,82.336,113.505,112.754,1.245
2026-07-01 19:12:00,62.96,600.927,76.852,113.26,82.317,113.389,112.569,1.25
2026-07-01 19:13:00,62.811,600.474,76.549,112.551,82.08,113.291,112.506,1.242
2026-07-01 19:14:00,62.786,601.894,76.683,112.777,82.208,113.406,112.583,1.246
2026-07-01 19:15:00,62.877,599.984,76.731,112.865,82.295,113.565,112.838,1.249
2026-07-01 19:16:00,62.941,600.95,76.254,113.496,82.272,113.472,112.608,1.269
2026-07-01 19:17:00,62.858,600.414,76.698,113.8,82.227,113.406,112.54,1.235
2026-07-01 19:18:00,62.816,598.808,76.443,113.566,82.114,113.576,112.521,1.242
2026-07-01 19:19:00,62.802,601.378,76.653,113.231,82.361,113.407,112.513,1.242
2026-07-01 19:20:00,62.878,600.581,76.777,112.788,82.325,113.468,112.564,1.266
2026-07-01 19:21:00,62.68,598.088,76.798,112.882,82.069,113.404,112.541,1.237
2026-07-01 19:22:00,62.913,600.382,76.783,113.162,82.081,113.435,112.551,1.246
2026-07-01 19:23:00,62.591,598.959,76.884,112.829,82.197,113.463,112.641,1.241
2026-07-01 19:24:00,62.953,601.126,77.337,112.839,82.11,113.486,112.501,1.254
